user_id,signup_date,loyalty_status,age,city,avg_rating_given,churned,was_referred
R05230,2024-05-26,Bronze,21,Nairobi,3.8,0,1
R05231,2024-03-26,Bronze,25,Nairobi,5.0,0,0
R05232,2024-10-31,Bronze,34,Nairobi,4.9,0,1
R05233,2024-11-30,Bronze,40,Lagos,4.5,0,0
R05234,2023-06-14,Silver,27,Cairo,4.5,0,1
R05235,2024-10-02,Silver,56,Lagos,5.0,0,1
R05236,2024-07-17,Platinum,18,Nairobi,4.6,0,0
R05237,2023-12-16,Bronze,35,Nairobi,4.6,0,0
R05238,2025-02-15,Bronze,29,Cairo,5.0,0,0
R05239,2024-08-10,Bronze,37,Nairobi,3.9,0,0
R05240,2023-07-11,Gold,39,Nairobi,4.1,0,1
R05241,2025-02-21,Bronze,22,Nairobi,3.9,0,0
R05242,2024-01-03,Bronze,27,Lagos,4.9,0,1
R05243,2024-10-10,Bronze,34,Lagos,4.8,0,0
R05244,2024-09-26,Silver,36,Lagos,3.8,0,0
R05245,2024-08-26,Silver,19,Cairo,4.7,0,0
R05246,2025-02-04,Bronze,54,Cairo,5.0,0,0
R05247,2024-05-01,Silver,44,Lagos,3.7,0,0
R05248,2023-05-02,Gold,41,Nairobi,4.6,0,0
R05249,2024-02-06,Silver,47,Lagos,4.2,0,0
R05250,2025-02-02,Silver,39,Nairobi,4.8,0,0
R05251,2023-05-01,Bronze,45,Cairo,4.6,0,0
R05252,2023-10-14,Bronze,18,Lagos,5.0,0,1
R05253,2023-09-13,Bronze,33,Nairobi,4.7,0,0
R05254,2023-08-09,Silver,46,Nairobi,4.9,0,1
R05255,2024-02-18,Gold,44,Lagos,4.7,0,0
R05256,2024-08-18,Silver,27,Cairo,4.9,0,0
R05257,2024-11-18,Bronze,36,Lagos,4.8,0,0
R05258,2023-08-28,Bronze,36,Nairobi,5.0,0,1
R05259,2025-01-25,Bronze,31,Lagos,4.8,0,0
R05260,2025-02-17,Gold,33,Lagos,4.7,1,0
R05261,2025-01-13,Gold,29,Lagos,3.6,1,0
R05262,2025-03-10,Bronze,47,Lagos,4.2,0,1
R05263,2023-05-23,Bronze,44,Lagos,4.8,0,0
R05264,2024-04-03,Silver,32,Nairobi,4.4,0,0
R05265,2025-01-30,Silver,18,Cairo,4.4,0,0
R05266,2024-10-25,Bronze,28,Cairo,4.0,1,1
R05267,2024-07-21,Gold,40,Lagos,4.2,0,1
R05268,2024-12-21,Bronze,48,Lagos,4.5,0,1
R05269,2024-08-17,Bronze,35,Lagos,4.6,0,0
R05270,2023-07-21,Bronze,42,Nairobi,4.4,0,1
R05271,2024-04-13,Bronze,35,Nairobi,4.8,0,1
R05272,2024-04-02,Platinum,39,Cairo,4.4,0,1
R05273,2023-12-18,Bronze,30,Cairo,4.2,0,0
R05274,2024-03-26,Bronze,53,Lagos,2.9,0,0
R05275,2023-07-03,Bronze,25,Nairobi,4.0,0,0
R05276,2023-05-09,Bronze,30,Nairobi,4.5,0,0
R05277,2024-01-25,Gold,28,Cairo,4.9,0,0
R05278,2024-05-29,Gold,51,Cairo,4.2,0,0
R05279,2024-09-13,Bronze,18,Nairobi,4.5,0,0
R05280,2024-08-03,Bronze,39,Cairo,4.0,0,0
R05281,2024-03-27,Gold,40,Cairo,4.6,1,0
R05282,2023-06-17,Bronze,29,Nairobi,3.8,0,1
R05283,2024-06-11,Bronze,46,Lagos,4.9,0,0
R05284,2023-11-21,Silver,19,Lagos,4.6,0,0
R05285,2023-08-06,Bronze,18,Cairo,4.6,0,1
R05286,2024-05-24,Bronze,33,Nairobi,4.9,0,1
R05287,2024-08-13,Bronze,41,Cairo,4.6,0,0
R05288,2024-07-20,Bronze,43,Nairobi,4.6,0,0
R05289,2025-03-13,Bronze,34,Lagos,4.4,0,1
R05290,2024-11-17,Gold,29,Nairobi,4.6,0,1
R05291,2023-08-03,Silver,47,Nairobi,4.8,0,0
R05292,2023-05-17,Bronze,31,Nairobi,4.2,0,0
R05293,2025-04-05,Bronze,41,Cairo,4.2,0,0
R05294,2024-05-20,Bronze,25,Lagos,3.4,0,1
R05295,2023-11-23,Bronze,50,Lagos,5.0,0,0
R05296,2024-04-21,Bronze,41,Cairo,4.3,1,0
R05297,2024-11-21,Bronze,40,Lagos,4.8,0,0
R05298,2024-03-28,Silver,33,Cairo,4.5,0,0
R05299,2025-04-16,Bronze,24,Cairo,4.8,0,1
R05300,2024-04-04,Gold,45,Cairo,3.8,0,1
R05301,2025-04-09,Bronze,45,Nairobi,5.0,0,0
R05302,2024-04-20,Silver,42,Lagos,4.7,1,0
R05303,2023-05-10,Bronze,21,Lagos,4.6,1,0
R05304,2024-04-02,Bronze,35,Cairo,4.4,0,0
R05305,2024-01-27,Gold,38,Cairo,4.2,0,0
R05306,2024-07-14,Silver,28,Cairo,4.4,0,1
R05307,2023-11-15,Bronze,23,Lagos,4.8,0,0
R05308,2023-09-27,Silver,46,Nairobi,4.6,0,0
R05309,2024-08-16,Bronze,55,Cairo,4.4,0,1
R05310,2024-03-22,Platinum,20,Cairo,4.1,0,0
R05311,2024-09-21,Bronze,38,Nairobi,4.5,0,1
R05312,2025-03-05,Bronze,36,Nairobi,4.4,0,1
R05313,2023-09-09,Bronze,42,Lagos,4.9,1,0
R05314,2023-10-17,Gold,35,Lagos,4.0,0,0
R05315,2023-06-29,Bronze,28,Lagos,5.0,1,1
R05316,2025-04-03,Bronze,31,Cairo,4.4,0,0
R05317,2024-02-13,Bronze,35,Cairo,4.2,0,1
R05318,2024-08-01,Bronze,18,Lagos,4.3,0,1
R05319,2023-04-29,Silver,47,Nairobi,4.1,0,0
R05320,2023-12-20,Silver,40,Nairobi,4.8,0,0
R05321,2023-06-27,Bronze,49,Nairobi,5.0,0,0
R05322,2024-09-19,Bronze,35,Cairo,4.0,0,1
R05323,2023-12-02,Bronze,40,Cairo,4.8,0,1
R05324,2024-02-07,Bronze,22,Cairo,4.9,0,0
R05325,2023-08-18,Platinum,39,Cairo,5.0,0,0
R05326,2024-01-17,Silver,43,Cairo,3.5,0,0
R05327,2024-10-16,Silver,50,Nairobi,4.6,0,0
R05328,2025-04-14,Bronze,51,Lagos,4.1,0,1
R05329,2025-01-30,Bronze,41,Lagos,4.5,0,0
R05330,2025-04-05,Bronze,18,Nairobi,4.3,0,1
R05331,2024-01-07,Silver,37,Lagos,3.3,1,0
R05332,2023-09-14,Gold,51,Lagos,4.6,0,0
R05333,2024-06-21,Silver,25,Lagos,4.4,0,1
R05334,2023-07-05,Bronze,47,Lagos,5.0,0,1
R05335,2025-03-09,Bronze,47,Nairobi,4.1,0,0
R05336,2024-09-26,Bronze,38,Nairobi,4.6,0,1
R05337,2024-06-10,Silver,18,Cairo,4.0,0,0
R05338,2024-12-13,Bronze,32,Nairobi,4.7,0,1
R05339,2024-05-12,Gold,30,Lagos,4.1,0,0
R05340,2025-03-31,Bronze,28,Nairobi,4.8,0,0
R05341,2024-06-04,Silver,30,Lagos,4.9,0,0
R05342,2023-06-19,Bronze,20,Cairo,4.9,1,1
R05343,2025-03-25,Bronze,42,Cairo,4.0,0,0
R05344,2024-05-16,Bronze,44,Nairobi,4.6,0,0
R05345,2023-11-02,Bronze,41,Lagos,3.8,0,0
R05346,2023-11-29,Bronze,36,Lagos,3.9,0,0
R05347,2024-07-13,Bronze,27,Cairo,3.9,0,0
R05348,2024-10-31,Bronze,49,Lagos,4.5,0,0
R05349,2024-07-10,Silver,39,Cairo,4.6,0,0
R05350,2025-03-28,Bronze,31,Cairo,4.2,0,1
R05351,2025-04-11,Platinum,30,Cairo,3.8,0,0
R05352,2023-10-24,Bronze,38,Nairobi,3.8,0,0
R05353,2024-08-06,Gold,44,Cairo,5.0,1,0
R05354,2023-05-14,Bronze,41,Nairobi,4.2,0,0
R05355,2025-03-19,Bronze,39,Nairobi,5.0,0,0
R05356,2023-12-07,Bronze,26,Nairobi,3.8,0,0
R05357,2024-02-14,Gold,29,Lagos,4.0,1,1
R05358,2024-07-12,Gold,43,Cairo,5.0,0,0
R05359,2024-12-03,Silver,20,Cairo,5.0,0,0
R05360,2023-09-27,Bronze,42,Nairobi,4.1,0,0
R05361,2024-12-05,Gold,26,Lagos,4.8,0,0
R05362,2023-12-12,Bronze,20,Nairobi,3.9,0,1
R05363,2025-02-23,Bronze,43,Nairobi,4.2,0,0
R05364,2024-01-10,Bronze,31,Nairobi,4.4,0,0
R05365,2023-09-10,Silver,50,Lagos,4.0,0,0
R05366,2023-08-15,Silver,47,Nairobi,4.2,0,0
R05367,2024-08-22,Bronze,18,Lagos,4.0,0,0
R05368,2024-07-04,Gold,30,Lagos,4.7,0,0
R05369,2023-07-27,Bronze,34,Lagos,4.7,1,1
R05370,2024-02-24,Platinum,19,Nairobi,4.6,0,1
R05371,2025-03-22,Gold,27,Cairo,4.0,0,0
R05372,2024-09-06,Bronze,44,Nairobi,4.6,0,0
R05373,2025-02-12,Bronze,37,Lagos,5.0,0,0
R05374,2025-04-21,Bronze,40,Cairo,4.5,0,1
R05375,2023-09-14,Bronze,29,Cairo,4.2,1,0
R05376,2024-02-04,Gold,35,Nairobi,4.3,1,0
R05377,2023-11-21,Bronze,25,Cairo,4.4,0,0
R05378,2023-09-25,Bronze,40,Lagos,4.6,0,0
R05379,2023-12-22,Bronze,43,Lagos,5.0,0,1
R05380,2025-04-10,Bronze,29,Cairo,5.0,0,0
R05381,2025-01-17,Bronze,44,Lagos,3.7,0,0
R05382,2024-12-24,Silver,52,Nairobi,4.5,0,0
R05383,2023-11-06,Bronze,41,Cairo,3.9,0,0
R05384,2024-01-19,Silver,50,Nairobi,5.0,0,1
R05385,2023-11-21,Silver,44,Cairo,3.7,0,1
R05386,2023-06-25,Bronze,33,Lagos,5.0,0,0
R05387,2025-02-17,Bronze,21,Nairobi,5.0,0,0
R05388,2024-05-09,Bronze,18,Lagos,4.1,0,1
R05389,2025-01-21,Bronze,34,Nairobi,4.4,0,0
R05390,2025-01-31,Silver,45,Cairo,4.4,0,0
R05391,2024-11-19,Platinum,49,Nairobi,4.8,0,0
R05392,2024-07-16,Bronze,32,Cairo,4.1,0,0
R05393,2024-09-26,Silver,22,Nairobi,5.0,0,1
R05394,2024-12-19,Bronze,38,Nairobi,5.0,0,1
R05395,2023-11-23,Bronze,36,Lagos,5.0,0,1
R05396,2024-03-17,Gold,28,Lagos,4.8,0,1
R05397,2024-06-27,Silver,48,Lagos,5.0,0,0
R05398,2024-06-07,Bronze,40,Lagos,4.3,0,0
R05399,2024-06-14,Bronze,22,Lagos,5.0,0,0
R05400,2024-03-13,Bronze,49,Nairobi,4.3,0,0
R05401,2024-05-31,Platinum,53,Cairo,4.7,0,0
R05402,2024-07-20,Bronze,18,Nairobi,4.7,0,1
R05403,2025-02-28,Gold,41,Lagos,5.0,0,0
R05404,2024-12-25,Bronze,20,Cairo,4.2,0,1
R05405,2024-02-28,Gold,25,Lagos,4.3,1,0
R05406,2023-12-12,Bronze,30,Lagos,4.8,0,0
R05407,2023-12-24,Bronze,21,Nairobi,4.4,0,0
R05408,2024-05-20,Bronze,41,Lagos,4.2,0,0
R05409,2024-12-19,Bronze,38,Nairobi,5.0,0,0
R05410,2024-08-22,Silver,58,Nairobi,4.8,0,0
R05411,2023-09-25,Platinum,32,Lagos,3.7,0,0
R05412,2024-05-20,Gold,32,Cairo,4.6,0,0
R05413,2024-04-16,Gold,33,Nairobi,3.7,0,0
R05414,2025-01-20,Bronze,68,Nairobi,4.5,0,0
R05415,2025-01-01,Bronze,29,Nairobi,4.0,0,0
R05416,2025-02-13,Bronze,29,Nairobi,4.2,0,1
R05417,2024-01-14,Bronze,52,Lagos,4.1,0,0
R05418,2025-02-20,Silver,48,Lagos,4.5,0,1
R05419,2024-09-22,Bronze,47,Nairobi,4.6,0,0
R05420,2024-12-13,Bronze,29,Nairobi,4.5,0,0
R05421,2024-05-28,Bronze,36,Lagos,4.0,1,0
R05422,2024-02-08,Bronze,29,Cairo,4.1,0,0
R05423,2023-11-11,Bronze,37,Lagos,4.6,0,0
R05424,2025-04-25,Bronze,27,Cairo,4.3,0,1
R05425,2023-11-14,Gold,37,Lagos,3.9,0,0
R05426,2024-02-05,Silver,34,Cairo,3.9,0,1
R05427,2023-05-05,Bronze,39,Lagos,5.0,0,0
R05428,2023-12-29,Bronze,20,Nairobi,3.6,0,0
R05429,2025-01-13,Bronze,48,Lagos,4.0,0,0
R05430,2023-06-02,Silver,53,Lagos,4.3,0,0
R05431,2024-10-09,Bronze,20,Cairo,5.0,0,1
R05432,2023-06-02,Silver,25,Cairo,4.6,0,1
R05433,2025-02-15,Bronze,32,Lagos,4.4,0,0
R05434,2023-06-14,Silver,20,Lagos,4.3,0,0
R05435,2024-01-07,Silver,39,Lagos,4.8,0,0
R05436,2024-04-18,Bronze,35,Lagos,4.3,1,0
R05437,2025-04-26,Bronze,56,Nairobi,4.1,0,1
R05438,2023-08-14,Bronze,35,Cairo,4.5,0,0
R05439,2023-11-13,Bronze,38,Cairo,4.6,0,0
R05440,2025-04-15,Bronze,28,Lagos,4.8,0,1
R05441,2024-01-09,Bronze,27,Cairo,4.3,0,1
R05442,2023-12-24,Gold,25,Nairobi,4.4,0,0
R05443,2024-12-03,Bronze,30,Cairo,4.8,1,0
R05444,2023-12-28,Silver,37,Nairobi,4.5,0,0
R05445,2024-10-28,Bronze,34,Cairo,4.7,0,1
R05446,2024-07-23,Platinum,31,Cairo,4.0,0,1
R05447,2024-01-25,Bronze,36,Nairobi,4.0,0,0
R05448,2023-08-17,Bronze,40,Lagos,4.2,0,0
R05449,2024-11-21,Platinum,43,Lagos,4.2,0,1
R05450,2024-10-19,Silver,25,Lagos,4.5,0,0
R05451,2023-12-07,Bronze,36,Nairobi,4.3,1,1
R05452,2023-12-27,Silver,37,Lagos,3.7,0,1
R05453,2023-06-21,Silver,25,Nairobi,5.0,1,1
R05454,2024-11-23,Bronze,31,Lagos,4.2,0,0
R05455,2025-03-01,Gold,49,Nairobi,4.6,0,0
R05456,2024-07-04,Silver,29,Cairo,4.6,0,0
R05457,2024-01-27,Bronze,33,Nairobi,5.0,0,1
R05458,2024-10-11,Gold,24,Nairobi,4.3,0,0
R05459,2024-01-23,Bronze,24,Cairo,5.0,0,0
R05460,2025-01-21,Platinum,25,Nairobi,4.2,0,0
R05461,2024-06-17,Bronze,44,Nairobi,5.0,0,0
R05462,2024-11-20,Bronze,33,Nairobi,4.1,1,1
R05463,2025-01-11,Platinum,51,Cairo,5.0,0,0
R05464,2024-11-30,Silver,29,Cairo,3.4,0,1
R05465,2025-03-08,Bronze,46,Cairo,4.8,0,0
R05466,2023-09-23,Bronze,29,Nairobi,4.6,0,0
R05467,2024-10-04,Bronze,30,Nairobi,4.2,0,0
R05468,2024-10-13,Bronze,22,Lagos,4.1,0,0
R05469,2024-07-07,Gold,47,Lagos,3.2,0,1
R05470,2024-07-23,Platinum,49,Nairobi,5.0,1,0
R05471,2024-08-05,Gold,23,Cairo,4.2,0,0
R05472,2024-04-23,Gold,31,Nairobi,3.8,0,0
R05473,2023-05-02,Bronze,35,Lagos,4.4,0,0
R05474,2023-07-29,Bronze,33,Cairo,4.4,0,1
R05475,2024-06-14,Bronze,37,Nairobi,5.0,0,0
R05476,2024-02-11,Platinum,37,Cairo,4.5,1,1
R05477,2024-07-29,Bronze,52,Lagos,4.6,0,1
R05478,2023-11-13,Bronze,52,Cairo,4.0,0,0
R05479,2024-01-14,Bronze,36,Lagos,4.4,0,0
R05480,2023-06-23,Bronze,37,Cairo,5.0,0,1
R05481,2023-08-06,Silver,41,Lagos,4.9,0,0
R05482,2024-01-13,Silver,26,Lagos,3.9,0,0
R05483,2023-06-06,Bronze,19,Cairo,3.9,0,0
R05484,2024-03-12,Silver,43,Lagos,4.2,1,1
R05485,2024-11-26,Bronze,21,Lagos,4.0,0,0
R05486,2024-08-22,Gold,39,Nairobi,4.9,0,1
R05487,2023-07-24,Bronze,18,Cairo,4.3,1,0
R05488,2025-02-08,Bronze,35,Cairo,4.2,0,1
R05489,2023-07-01,Bronze,55,Nairobi,4.1,0,0
R05490,2024-08-03,Bronze,26,Lagos,4.9,0,1
R05491,2023-12-31,Bronze,47,Cairo,4.4,0,0
R05492,2024-01-26,Bronze,32,Lagos,4.3,0,0
R05493,2024-03-07,Bronze,48,Nairobi,4.3,0,0
R05494,2023-10-04,Bronze,39,Lagos,5.0,0,0
R05495,2023-12-26,Bronze,34,Cairo,4.7,0,1
R05496,2023-11-07,Bronze,28,Lagos,3.9,0,0
R05497,2025-03-29,Bronze,27,Lagos,4.4,1,0
R05498,2024-03-24,Gold,32,Nairobi,4.8,0,0
R05499,2024-02-15,Silver,25,Nairobi,4.6,0,0
R05500,2024-09-26,Bronze,37,Lagos,4.9,0,1
R05501,2024-03-03,Silver,33,Nairobi,4.8,0,0
R05502,2024-12-18,Silver,34,Nairobi,3.9,0,0
R05503,2025-03-24,Silver,39,Nairobi,4.5,0,0
R05504,2023-05-10,Silver,33,Lagos,5.0,0,0
R05505,2024-06-27,Silver,21,Cairo,4.2,1,0
R05506,2024-02-25,Silver,37,Cairo,4.6,0,0
R05507,2024-06-14,Gold,40,Cairo,4.6,0,0
R05508,2025-03-20,Bronze,35,Lagos,4.9,0,0
R05509,2024-08-28,Gold,34,Cairo,4.6,0,0
R05510,2024-02-02,Bronze,38,Nairobi,4.7,0,0
R05511,2024-03-21,Bronze,29,Lagos,4.7,0,0
R05512,2024-02-26,Bronze,28,Nairobi,4.8,0,1
R05513,2024-03-20,Bronze,30,Nairobi,4.4,0,1
R05514,2024-02-17,Bronze,34,Lagos,4.3,0,0
R05515,2024-09-20,Bronze,33,Lagos,5.0,0,0
R05516,2024-10-25,Bronze,28,Nairobi,4.4,0,0
R05517,2024-01-23,Gold,36,Cairo,4.4,0,1
R05518,2024-11-25,Bronze,36,Cairo,4.2,0,1
R05519,2023-08-25,Bronze,36,Lagos,4.5,1,0
R05520,2025-01-13,Bronze,40,Lagos,3.9,0,1
R05521,2025-02-22,Bronze,23,Nairobi,5.0,0,0
R05522,2023-07-23,Bronze,33,Nairobi,4.3,0,0
R05523,2024-01-06,Bronze,38,Nairobi,4.4,0,0
R05524,2024-09-09,Bronze,49,Nairobi,4.2,0,0
R05525,2024-08-13,Bronze,29,Lagos,5.0,0,1
R05526,2024-07-03,Silver,18,Cairo,4.5,0,0
R05527,2025-04-12,Bronze,35,Nairobi,4.9,1,1
R05528,2023-08-23,Platinum,53,Cairo,4.7,0,0
R05529,2023-04-30,Bronze,43,Lagos,4.8,0,0
R05530,2024-12-02,Bronze,25,Nairobi,5.0,0,0
R05531,2024-04-22,Silver,30,Lagos,4.9,0,0
R05532,2024-08-31,Bronze,35,Cairo,4.5,0,0
R05533,2024-06-29,Bronze,47,Nairobi,3.4,0,0
R05534,2024-03-28,Bronze,54,Cairo,4.9,0,0
R05535,2024-10-08,Silver,32,Nairobi,4.5,0,0
R05536,2025-01-10,Bronze,25,Lagos,4.7,0,0
R05537,2024-12-31,Gold,29,Lagos,5.0,0,1
R05538,2023-12-16,Bronze,29,Cairo,4.1,0,0
R05539,2024-05-18,Silver,29,Lagos,4.8,1,1
R05540,2023-10-09,Bronze,31,Lagos,4.9,0,0
R05541,2023-10-23,Bronze,33,Cairo,3.5,1,1
R05542,2025-04-04,Bronze,34,Cairo,4.8,0,0
R05543,2025-02-27,Gold,27,Cairo,3.0,0,0
R05544,2024-08-19,Platinum,43,Cairo,5.0,1,0
R05545,2024-05-27,Gold,32,Cairo,4.1,1,0
R05546,2024-01-07,Silver,40,Cairo,4.0,0,0
R05547,2023-07-13,Bronze,40,Lagos,3.8,0,0
R05548,2023-05-01,Silver,35,Nairobi,4.7,0,0
R05549,2024-04-11,Bronze,31,Lagos,5.0,0,0
R05550,2023-11-07,Silver,44,Lagos,5.0,0,0
R05551,2024-12-02,Bronze,45,Nairobi,5.0,0,1
R05552,2025-03-15,Platinum,31,Nairobi,4.5,0,1
R05553,2023-07-25,Silver,25,Lagos,5.0,0,1
R05554,2024-02-27,Silver,28,Cairo,3.8,0,1
R05555,2025-01-16,Bronze,43,Cairo,4.8,0,0
R05556,2024-10-04,Silver,52,Cairo,4.2,0,1
R05557,2024-05-21,Bronze,40,Lagos,4.0,0,0
R05558,2023-12-09,Platinum,49,Nairobi,4.5,0,0
R05559,2025-01-16,Gold,26,Cairo,4.0,0,0
R05560,2024-09-06,Bronze,40,Lagos,5.0,0,0
R05561,2024-07-11,Gold,22,Nairobi,4.3,0,0
R05562,2023-10-08,Bronze,43,Cairo,5.0,0,0
R05563,2023-07-17,Bronze,18,Cairo,4.6,1,1
R05564,2024-01-03,Platinum,18,Lagos,5.0,0,1
R05565,2023-09-12,Bronze,45,Cairo,5.0,0,0
R05566,2024-01-23,Bronze,19,Lagos,4.5,1,0
R05567,2023-10-31,Gold,37,Cairo,4.2,0,0
R05568,2024-08-14,Gold,25,Nairobi,4.0,0,1
R05569,2024-10-04,Bronze,29,Lagos,4.1,0,0
R05570,2025-04-03,Silver,24,Cairo,5.0,1,1
R05571,2023-10-02,Silver,36,Nairobi,4.4,0,0
R05572,2023-10-12,Silver,32,Lagos,5.0,0,1
R05573,2023-12-28,Gold,43,Lagos,3.5,0,0
R05574,2024-08-09,Bronze,26,Nairobi,3.9,1,0
R05575,2025-02-05,Bronze,41,Nairobi,4.3,1,0
R05576,2024-12-25,Bronze,56,Lagos,4.7,1,0
R05577,2023-09-10,Bronze,34,Lagos,3.8,0,0
R05578,2023-12-06,Bronze,50,Cairo,4.1,0,0
R05579,2024-06-11,Bronze,46,Lagos,3.8,0,1
R05580,2024-09-06,Bronze,39,Cairo,3.8,0,0
R05581,2024-06-02,Platinum,45,Lagos,4.6,0,0
R05582,2024-07-05,Gold,46,Lagos,5.0,0,0
R05583,2023-12-04,Bronze,46,Lagos,4.5,0,0
R05584,2024-07-11,Silver,43,Lagos,4.0,1,1
R05585,2024-07-22,Bronze,37,Cairo,4.7,0,0
R05586,2024-07-21,Bronze,54,Cairo,4.6,0,0
R05587,2023-05-28,Bronze,42,Lagos,3.4,0,0
R05588,2024-02-20,Silver,34,Lagos,5.0,0,1
R05589,2023-06-15,Silver,30,Nairobi,4.6,0,0
R05590,2024-05-17,Silver,18,Cairo,4.5,0,0
R05591,2023-06-17,Bronze,34,Cairo,3.6,0,0
R05592,2023-09-05,Bronze,47,Cairo,4.9,0,0
R05593,2024-06-19,Silver,39,Lagos,3.9,0,0
R05594,2023-08-25,Silver,28,Lagos,5.0,0,0
R05595,2023-08-09,Bronze,33,Lagos,4.2,1,0
R05596,2025-03-06,Bronze,29,Nairobi,4.4,0,1
R05597,2024-06-28,Bronze,29,Nairobi,4.7,0,0
R05598,2024-08-09,Bronze,30,Lagos,3.7,0,0
R05599,2025-02-26,Gold,34,Cairo,4.1,0,0
R05600,2024-06-05,Silver,55,Lagos,4.8,0,0
R05601,2025-02-22,Silver,27,Nairobi,4.2,0,0
R05602,2023-05-09,Silver,26,Lagos,4.1,0,0
R05603,2023-12-07,Gold,52,Nairobi,4.7,0,1
R05604,2023-08-06,Platinum,23,Cairo,4.4,0,0
R05605,2023-08-23,Bronze,19,Cairo,5.0,0,0
R05606,2025-01-25,Bronze,55,Nairobi,4.1,0,0
R05607,2023-11-02,Bronze,38,Cairo,3.9,1,1
R05608,2024-05-05,Bronze,50,Cairo,4.0,0,1
R05609,2023-09-28,Bronze,29,Cairo,5.0,0,1
R05610,2024-08-30,Silver,31,Cairo,4.9,0,1
R05611,2024-04-04,Silver,21,Cairo,4.2,0,0
R05612,2023-05-17,Silver,33,Cairo,4.8,0,0
R05613,2024-02-05,Bronze,31,Lagos,5.0,0,0
R05614,2024-02-09,Bronze,23,Nairobi,4.2,1,1
R05615,2024-09-21,Silver,29,Nairobi,3.9,0,0
R05616,2025-03-09,Bronze,51,Nairobi,4.9,1,0
R05617,2025-04-15,Silver,29,Lagos,5.0,0,1
R05618,2023-07-28,Silver,31,Cairo,3.3,1,0
R05619,2024-02-09,Silver,45,Lagos,4.7,0,0
R05620,2024-05-23,Gold,25,Nairobi,3.8,0,0
R05621,2024-01-16,Bronze,41,Cairo,5.0,0,0
R05622,2024-11-19,Bronze,34,Cairo,4.6,0,0
R05623,2024-10-26,Silver,37,Nairobi,4.2,1,0
R05624,2024-02-26,Silver,44,Lagos,4.8,0,1
R05625,2024-04-15,Gold,18,Nairobi,4.2,0,1
R05626,2025-03-12,Gold,18,Nairobi,5.0,0,0
R05627,2024-11-07,Bronze,50,Lagos,4.3,0,1
R05628,2024-05-23,Platinum,22,Nairobi,5.0,0,0
R05629,2023-09-14,Bronze,28,Nairobi,4.8,0,0
R05630,2024-09-05,Bronze,40,Lagos,4.5,0,0
R05631,2024-03-25,Bronze,42,Cairo,3.9,0,0
R05632,2025-02-12,Bronze,37,Lagos,4.5,0,1
R05633,2024-10-12,Bronze,47,Lagos,4.7,0,0
R05634,2024-12-22,Silver,43,Cairo,4.6,0,1
R05635,2024-11-01,Bronze,33,Cairo,5.0,0,0
R05636,2023-07-07,Bronze,31,Nairobi,5.0,0,0
R05637,2024-08-22,Bronze,50,Lagos,4.5,0,0
R05638,2024-07-09,Bronze,22,Lagos,4.8,0,1
R05639,2024-11-14,Silver,53,Nairobi,4.7,0,0
R05640,2025-01-03,Bronze,41,Lagos,4.6,0,0
R05641,2025-02-10,Bronze,28,Nairobi,5.0,0,0
R05642,2023-07-26,Bronze,43,Nairobi,4.7,0,1
R05643,2023-10-03,Silver,40,Nairobi,5.0,0,1
R05644,2024-11-02,Bronze,33,Lagos,3.9,0,1
R05645,2024-09-15,Bronze,19,Cairo,4.2,0,1
R05646,2023-11-26,Gold,27,Lagos,4.4,0,0
R05647,2023-11-07,Bronze,45,Nairobi,3.5,0,1
R05648,2023-06-02,Bronze,26,Cairo,4.7,0,1
R05649,2025-02-16,Silver,27,Nairobi,4.1,1,1
R05650,2024-07-05,Silver,38,Lagos,5.0,1,1
R05651,2023-12-05,Bronze,18,Cairo,4.1,0,1
R05652,2023-10-22,Bronze,53,Cairo,4.3,0,0
R05653,2023-10-06,Gold,38,Cairo,3.5,0,0
R05654,2024-02-09,Silver,31,Lagos,4.5,0,1
R05655,2025-02-07,Gold,40,Cairo,4.5,0,0
R05656,2023-11-14,Silver,46,Lagos,4.9,1,0
R05657,2023-11-29,Bronze,51,Nairobi,5.0,0,0
R05658,2024-05-16,Bronze,40,Nairobi,5.0,0,1
R05659,2023-08-19,Bronze,36,Nairobi,5.0,0,0
R05660,2023-12-07,Bronze,18,Cairo,3.9,0,0
R05661,2023-06-07,Bronze,50,Lagos,5.0,0,0
R05662,2023-08-17,Gold,37,Nairobi,4.4,1,0
R05663,2023-12-31,Silver,43,Nairobi,5.0,0,1
R05664,2024-10-24,Bronze,45,Cairo,4.9,0,0
R05665,2024-04-24,Bronze,35,Lagos,4.3,0,0
R05666,2023-12-15,Silver,35,Lagos,4.7,0,0
R05667,2023-11-10,Gold,20,Cairo,4.3,0,1
R05668,2024-01-19,Bronze,26,Nairobi,5.0,0,0
R05669,2025-03-08,Silver,46,Cairo,4.5,0,0
R05670,2023-12-01,Bronze,35,Cairo,4.6,0,0
R05671,2024-12-05,Bronze,33,Lagos,5.0,0,0
R05672,2024-06-16,Bronze,29,Nairobi,3.7,0,0
R05673,2024-11-17,Bronze,35,Lagos,4.8,0,0
R05674,2025-04-24,Bronze,28,Nairobi,4.8,0,0
R05675,2024-05-14,Silver,20,Cairo,5.0,1,0
R05676,2024-08-16,Bronze,49,Lagos,4.8,0,1
R05677,2024-03-18,Bronze,35,Cairo,4.0,0,0
R05678,2024-06-03,Bronze,49,Nairobi,5.0,0,0
R05679,2024-12-19,Bronze,35,Lagos,4.3,0,0
